2.82, 8.26323
2.83, 8.23657
2.84, 8.20983
2.85, 8.183
2.86, 8.15607
2.87, 8.12905
2.88, 8.10194
2.89, 8.07474
2.9, 8.04745
2.91, 8.02006
2.92, 7.99259
2.93, 7.96502
2.94, 7.93736
2.95, 7.90962
2.96, 7.88178
2.97, 7.85385
2.98, 7.82583
2.99, 7.79772
3, 7.76952
3.01, 7.74124
3.02, 7.71286
3.03, 7.68439
3.04, 7.65583
3.05, 7.62719
3.06, 7.59845
3.07, 7.56963
3.08, 7.54072
3.09, 7.51172
3.1, 7.48263
3.11, 7.45345
3.12, 7.42419
3.13, 7.39484
3.14, 7.3654
3.15, 7.33587
3.16, 7.30625
3.17, 7.27655
3.18, 7.24676
3.19, 7.21689
3.2, 7.18693
3.21, 7.15688
3.22, 7.12674
3.23, 7.09652
3.24, 7.06622
3.25, 7.03583
3.26, 7.00535
3.27, 6.97479
3.28, 6.94415
3.29, 6.91342
3.3, 6.8826
3.31, 6.85171
3.32, 6.82072
3.33, 6.78966
3.34, 6.75851
3.35, 6.72728
3.36, 6.69596
3.37, 6.66456
3.38, 6.63308
3.39, 6.60152
3.4, 6.56988
3.41, 6.53815
3.42, 6.50635
3.43, 6.47446
3.44, 6.44249
3.45, 6.41044
3.46, 6.37831
3.47, 6.3461
3.48, 6.31381
3.49, 6.28144
3.5, 6.24899
3.51, 6.21647
3.52, 6.18386
3.53, 6.15118
3.54, 6.11841
3.55, 6.08557
3.56, 6.05266
3.57, 6.01966
3.58, 5.98659
3.59, 5.95344
3.6, 5.92022
3.61, 5.88692
3.62, 5.85354
3.63, 5.82009
3.64, 5.78656
3.65, 5.75296
3.66, 5.71929
3.67, 5.68554
3.68, 5.65171
3.69, 5.61782
3.7, 5.58385
3.71, 5.54981
3.72, 5.51569
3.73, 5.48151
3.74, 5.44725
3.75, 5.41292
3.76, 5.37852
3.77, 5.34405
3.78, 5.30951
3.79, 5.27489
3.8, 5.24021
3.81, 5.20546
3.82, 5.17065
3.83, 5.13576
3.84, 5.10081
3.85, 5.06578
3.86, 5.03069
3.87, 4.99554
3.88, 4.96031
3.89, 4.92503
3.9, 4.88967
3.91, 4.85425
3.92, 4.81877
3.93, 4.78322
3.94, 4.74761
3.95, 4.71193
3.96, 4.67619
3.97, 4.64039
3.98, 4.60452
3.99, 4.56859
4, 4.53261
4.01, 4.49656
4.02, 4.46044
4.03, 4.42427
4.04, 4.38804
4.05, 4.35175
4.06, 4.3154
4.07, 4.279
4.08, 4.24253
4.09, 4.20601
4.1, 4.16943
4.11, 4.13279
4.12, 4.0961
4.13, 4.05935
4.14, 4.02255
4.15, 3.98569
4.16, 3.94877
4.17, 3.91181
4.18, 3.87478
4.19, 3.83771
4.2, 3.80058
4.21, 3.76341
4.22, 3.72618
4.23, 3.68889
4.24, 3.65156
4.25, 3.61418
4.26, 3.57675
4.27, 3.53927
4.28, 3.50174
4.29, 3.46416
4.3, 3.42654
4.31, 3.38887
4.32, 3.35115
4.33, 3.31339
4.34, 3.27558
4.35, 3.23772
4.36, 3.19982
4.37, 3.16188
4.38, 3.12389
4.39, 3.08586
4.4, 3.04779
4.41, 3.00968
4.42, 2.97152
4.43, 2.93332
4.44, 2.89509
4.45, 2.85681
4.46, 2.8185
4.47, 2.78014
4.48, 2.74175
4.49, 2.70332
4.5, 2.66485
4.51, 2.62635
4.52, 2.58781
4.53, 2.54924
4.54, 2.51063
4.55, 2.47198
4.56, 2.43331
4.57, 2.3946
4.58, 2.35585
4.59, 2.31708
4.6, 2.27827
4.61, 2.23943
4.62, 2.20057
4.63, 2.16167
4.64, 2.12274
4.65, 2.08379
4.66, 2.0448
4.67, 2.00579
4.68, 1.96675
4.69, 1.92769
4.7, 1.8886
4.71, 1.84949
4.72, 1.81035
4.73, 1.77118
4.74, 1.732
4.75, 1.69279
4.76, 1.65356
4.77, 1.6143
4.78, 1.57503
4.79, 1.53574
4.8, 1.49642
4.81, 1.45709
4.82, 1.41774
4.83, 1.37837
4.84, 1.33898
4.85, 1.29958
4.86, 1.26016
4.87, 1.22072
4.88, 1.18127
4.89, 1.1418
4.9, 1.10232
4.91, 1.06283
4.92, 1.02333
4.93, 0.983812
4.94, 0.944284
4.95, 0.904745
4.96, 0.865196
4.97, 0.825638
4.98, 0.786071
4.99, 0.746496
5, 0.706913
5.01, 0.667323
5.02, 0.627726
5.03, 0.588124
5.04, 0.548516
5.05, 0.508904
5.06, 0.469288
5.07, 0.429669
5.08, 0.390047
5.09, 0.350422
5.1, 0.310797
5.11, 0.27117
5.12, 0.231543
5.13, 0.191916
5.14, 0.152291
5.15, 0.112667
5.16, 0.0730451
5.17, 0.0334261
5.18, -0.00618945
5.19, -0.0458009
5.2, -0.0854077
5.21, -0.125009
5.22, -0.164605
5.23, -0.204194
5.24, -0.243776
5.25, -0.28335
5.26, -0.322916
5.27, -0.362473
5.28, -0.40202
5.29, -0.441557
5.3, -0.481083
5.31, -0.520598
5.32, -0.5601
5.33, -0.59959
5.34, -0.639067
5.35, -0.67853
5.36, -0.717978
5.37, -0.757411
5.38, -0.796828
5.39, -0.83623
5.4, -0.875614
5.41, -0.91498
5.42, -0.954329
5.43, -0.993658
5.44, -1.03297
5.45, -1.07226
5.46, -1.11153
5.47, -1.15078
5.48, -1.19
5.49, -1.22921
5.5, -1.26839
5.51, -1.30755
5.52, -1.34668
5.53, -1.38579
5.54, -1.42487
5.55, -1.46393
5.56, -1.50296
5.57, -1.54197
5.58, -1.58094
5.59, -1.61989
5.6, -1.65881
5.61, -1.6977
5.62, -1.73656
5.63, -1.77539
5.64, -1.81419
5.65, -1.85295
5.66, -1.89169
5.67, -1.93039
5.68, -1.96905
5.69, -2.00769
5.7, -2.04629
5.71, -2.08485
5.72, -2.12338
5.73, -2.16187
5.74, -2.20032
5.75, -2.23874
5.76, -2.27712
5.77, -2.31546
5.78, -2.35376
5.79, -2.39202
5.8, -2.43024
5.81, -2.46842
5.82, -2.50656
5.83, -2.54466
5.84, -2.58271
5.85, -2.62072
5.86, -2.65869
5.87, -2.69662
5.88, -2.7345
5.89, -2.77233
5.9, -2.81012
5.91, -2.84786
5.92, -2.88556
5.93, -2.92321
5.94, -2.96081
5.95, -2.99836
5.96, -3.03586
5.97, -3.07332
5.98, -3.11072
5.99, -3.14808
6, -3.18538
6.01, -3.22264
6.02, -3.25984
6.03, -3.29698
6.04, -3.33408
6.05, -3.37112
6.06, -3.40811
6.07, -3.44504
6.08, -3.48192
6.09, -3.51875
6.1, -3.55552
6.11, -3.59223
6.12, -3.62888
6.13, -3.66548
6.14, -3.70202
6.15, -3.73851
6.16, -3.77493
6.17, -3.8113
6.18, -3.8476
6.19, -3.88385
6.2, -3.92003
6.21, -3.95616
6.22, -3.99222
6.23, -4.02822
6.24, -4.06416
6.25, -4.10003
6.26, -4.13585
6.27, -4.1716
6.28, -4.20728
6.29, -4.2429
6.3, -4.27846
6.31, -4.31395
6.32, -4.34938
6.33, -4.38474
6.34, -4.42003
6.35, -4.45526
6.36, -4.49042
6.37, -4.52551
6.38, -4.56053
6.39, -4.59548
6.4, -4.63037
6.41, -4.66518
6.42, -4.69993
6.43, -4.73461
6.44, -4.76921
6.45, -4.80375
6.46, -4.83821
6.47, -4.8726
6.48, -4.90692
6.49, -4.94117
6.5, -4.97534
6.51, -5.00944
6.52, -5.04347
6.53, -5.07743
6.54, -5.11131
6.55, -5.14511
6.56, -5.17884
6.57, -5.2125
6.58, -5.24607
6.59, -5.27958
6.6, -5.313
6.61, -5.34635
6.62, -5.37963
6.63, -5.41282
6.64, -5.44594
6.65, -5.47898
6.66, -5.51194
6.67, -5.54483
6.68, -5.57763
6.69, -5.61035
6.7, -5.643
6.71, -5.67556
6.72, -5.70805
6.73, -5.74045
6.74, -5.77278
6.75, -5.80502
6.76, -5.83718
6.77, -5.86926
6.78, -5.90126
6.79, -5.93317
6.8, -5.96501
6.81, -5.99676
6.82, -6.02842
6.83, -6.06001
6.84, -6.0915
6.85, -6.12292
6.86, -6.15425
6.87, -6.1855
6.88, -6.21666
6.89, -6.24774
6.9, -6.27873
6.91, -6.30963
6.92, -6.34045
6.93, -6.37119
6.94, -6.40184
6.95, -6.4324
6.96, -6.46287
6.97, -6.49326
6.98, -6.52356
6.99, -6.55377
7, -6.5839
7.01, -6.61394
7.02, -6.64389
7.03, -6.67375
7.04, -6.70352
7.05, -6.7332
7.06, -6.7628
7.07, -6.7923
7.08, -6.82172
7.09, -6.85105
7.1, -6.88028
7.11, -6.90943
7.12, -6.93849
7.13, -6.96745
7.14, -6.99633
7.15, -7.02511
7.16, -7.0538
7.17, -7.08241
7.18, -7.11092
7.19, -7.13934
7.2, -7.16766
7.21, -7.1959
7.22, -7.22404
7.23, -7.25209
7.24, -7.28005
7.25, -7.30792
7.26, -7.33569
7.27, -7.36337
7.28, -7.39096
7.29, -7.41845
7.3, -7.44586
7.31, -7.47316
7.32, -7.50038
7.33, -7.5275
7.34, -7.55452
7.35, -7.58145
7.36, -7.60829
7.37, -7.63503
7.38, -7.66168
7.39, -7.68824
7.4, -7.7147
7.41, -7.74106
7.42, -7.76733
7.43, -7.7935
7.44, -7.81958
7.45, -7.84556
7.46, -7.87145
7.47, -7.89724
7.48, -7.92294
7.49, -7.94854
7.5, -7.97404
7.51, -7.99945
7.52, -8.02476
7.53, -8.04998
7.54, -8.0751
7.55, -8.10012
7.56, -8.12505
7.57, -8.14987
7.58, -8.17461
7.59, -8.19924
7.6, -8.22378
7.61, -8.24822
7.62, -8.27257
7.63, -8.29681
7.64, -8.32096
7.65, -8.34501
7.66, -8.36897
7.67, -8.39282
7.68, -8.41658
7.69, -8.44024
7.7, -8.46381
7.71, -8.48727
7.72, -8.51064
7.73, -8.53391
7.74, -8.55708
7.75, -8.58015
7.76, -8.60313
7.77, -8.62601
7.78, -8.64878
7.79, -8.67146
7.8, -8.69404
7.81, -8.71653
7.82, -8.73891
7.83, -8.7612
7.84, -8.78338
7.85, -8.80547
7.86, -8.82746
7.87, -8.84935
7.88, -8.87114
7.89, -8.89284
7.9, -8.91443
7.91, -8.93592
7.92, -8.95732
7.93, -8.97861
7.94, -8.99981
7.95, -9.02091
7.96, -9.04191
7.97, -9.06281
7.98, -9.08361
7.99, -9.10431
8, -9.12491
8.01, -9.14541
8.02, -9.16582
8.03, -9.18612
8.04, -9.20632
8.05, -9.22643
8.06, -9.24643
8.07, -9.26634
8.08, -9.28614
8.09, -9.30585
8.1, -9.32546
8.11, -9.34496
8.12, -9.36437
8.13, -9.38368
8.14, -9.40289
8.15, -9.422
8.16, -9.441
8.17, -9.45991
8.18, -9.47872
8.19, -9.49743
8.2, -9.51604
8.21, -9.53455
8.22, -9.55296
8.23, -9.57128
8.24, -9.58949
8.25, -9.6076
8.26, -9.62561
8.27, -9.64352
8.28, -9.66134
8.29, -9.67905
8.3, -9.69666
8.31, -9.71417
8.32, -9.73159
8.33, -9.7489
8.34, -9.76612
8.35, -9.78323
8.36, -9.80025
8.37, -9.81716
8.38, -9.83398
8.39, -9.85069
8.4, -9.86731
8.41, -9.88382
8.42, -9.90024
8.43, -9.91656
8.44, -9.93277
8.45, -9.94889
8.46, -9.96491
8.47, -9.98083
8.48, -9.99665
8.49, -10.0124
8.5, -10.028
8.51, -10.0435
8.52, -10.0589
8.53, -10.0742
8.54, -10.0895
8.55, -10.1046
8.56, -10.1196
8.57, -10.1345
8.58, -10.1494
8.59, -10.1641
8.6, -10.1787
8.61, -10.1932
8.62, -10.2077
8.63, -10.222
8.64, -10.2362
8.65, -10.2504
8.66, -10.2644
8.67, -10.2783
8.68, -10.2921
8.69, -10.3059
8.7, -10.3195
8.71, -10.333
8.72, -10.3465
8.73, -10.3598
8.74, -10.373
8.75, -10.3862
8.76, -10.3992
8.77, -10.4122
8.78, -10.425
8.79, -10.4377
8.8, -10.4504
8.81, -10.4629
8.82, -10.4754
8.83, -10.4877
8.84, -10.5
8.85, -10.5121
8.86, -10.5242
8.87, -10.5361
8.88, -10.548
8.89, -10.5597
8.9, -10.5714
8.91, -10.5829
8.92, -10.5944
8.93, -10.6058
8.94, -10.617
8.95, -10.6282
8.96, -10.6393
8.97, -10.6502
8.98, -10.6611
8.99, -10.6719
9, -10.6825
9.01, -10.6931
9.02, -10.7036
9.03, -10.714
9.04, -10.7242
9.05, -10.7344
9.06, -10.7445
9.07, -10.7545
9.08, -10.7644
9.09, -10.7742
9.1, -10.7839
9.11, -10.7934
9.12, -10.8029
9.13, -10.8123
9.14, -10.8216
9.15, -10.8308
9.16, -10.8399
9.17, -10.8489
9.18, -10.8579
9.19, -10.8667
9.2, -10.8754
9.21, -10.884
9.22, -10.8925
9.23, -10.9009
9.24, -10.9092
9.25, -10.9175
9.26, -10.9256
9.27, -10.9336
9.28, -10.9416
9.29, -10.9494
9.3, -10.9571
9.31, -10.9648
9.32, -10.9723
9.33, -10.9798
9.34, -10.9871
9.35, -10.9944
9.36, -11.0015
9.37, -11.0086
9.38, -11.0155
9.39, -11.0224
9.4, -11.0292
9.41, -11.0358
9.42, -11.0424
9.43, -11.0489
9.44, -11.0553
9.45, -11.0615
9.46, -11.0677
9.47, -11.0738
9.48, -11.0798
9.49, -11.0857
9.5, -11.0915
9.51, -11.0972
9.52, -11.1028
9.53, -11.1083
9.54, -11.1137
9.55, -11.119
9.56, -11.1243
9.57, -11.1294
9.58, -11.1344
9.59, -11.1393
9.6, -11.1442
9.61, -11.1489
9.62, -11.1535
9.63, -11.1581
9.64, -11.1625
9.65, -11.1669
9.66, -11.1711
9.67, -11.1753
9.68, -11.1793
9.69, -11.1833
9.7, -11.1872
9.71, -11.1909
9.72, -11.1946
9.73, -11.1982
9.74, -11.2017
9.75, -11.2051
9.76, -11.2084
9.77, -11.2115
9.78, -11.2146
9.79, -11.2176
9.8, -11.2206
9.81, -11.2234
9.82, -11.2261
9.83, -11.2287
9.84, -11.2312
9.85, -11.2336
9.86, -11.236
9.87, -11.2382
9.88, -11.2403
9.89, -11.2424
9.9, -11.2443
9.91, -11.2462
9.92, -11.2479
9.93, -11.2496
9.94, -11.2512
9.95, -11.2526
9.96, -11.254
9.97, -11.2553
9.98, -11.2565
9.99, -11.2575
10, -11.2585
10.01, -11.2594
10.02, -11.2602
10.03, -11.2609
10.04, -11.2615
10.05, -11.262
10.06, -11.2625
10.07, -11.2628
10.08, -11.263
10.09, -11.2631
10.1, -11.2632
10.11, -11.2631
10.12, -11.2629
10.13, -11.2627
10.14, -11.2623
10.15, -11.2619
10.16, -11.2613
10.17, -11.2607
10.18, -11.26
10.19, -11.2591
10.2, -11.2582
10.21, -11.2572
10.22, -11.2561
10.23, -11.2549
10.24, -11.2536
10.25, -11.2522
10.26, -11.2507
10.27, -11.2491
10.28, -11.2474
10.29, -11.2456
10.3, -11.2437
10.31, -11.2418
10.32, -11.2397
10.33, -11.2375
10.34, -11.2353
10.35, -11.2329
10.36, -11.2304
10.37, -11.2279
10.38, -11.2253
10.39, -11.2225
10.4, -11.2197
10.41, -11.2168
10.42, -11.2137
10.43, -11.2106
10.44, -11.2074
10.45, -11.2041
10.46, -11.2007
10.47, -11.1972
10.48, -11.1936
10.49, -11.1899
10.5, -11.1861
10.51, -11.1822
10.52, -11.1782
10.53, -11.1742
10.54, -11.17
10.55, -11.1657
10.56, -11.1614
10.57, -11.1569
10.58, -11.1524
10.59, -11.1477
10.6, -11.143
10.61, -11.1381
10.62, -11.1332
10.63, -11.1282
10.64, -11.123
10.65, -11.1178
10.66, -11.1125
10.67, -11.1071
10.68, -11.1016
10.69, -11.096
10.7, -11.0903
10.71, -11.0845
10.72, -11.0786
10.73, -11.0726
10.74, -11.0665
10.75, -11.0604
10.76, -11.0541
10.77, -11.0477
10.78, -11.0413
10.79, -11.0347
10.8, -11.028
10.81, -11.0213
10.82, -11.0144
10.83, -11.0075
10.84, -11.0005
10.85, -10.9933
10.86, -10.9861
10.87, -10.9788
10.88, -10.9714
10.89, -10.9638
10.9, -10.9562
10.91, -10.9485
10.92, -10.9407
10.93, -10.9328
10.94, -10.9248
10.95, -10.9167
10.96, -10.9086
10.97, -10.9003
10.98, -10.8919
10.99, -10.8834
11, -10.8748
11.01, -10.8662
11.02, -10.8574
11.03, -10.8486
11.04, -10.8396
11.05, -10.8306
11.06, -10.8214
11.07, -10.8122
11.08, -10.8028
11.09, -10.7934
11.1, -10.7839
11.11, -10.7742
11.12, -10.7645
11.13, -10.7547
11.14, -10.7448
11.15, -10.7348
11.16, -10.7247
11.17, -10.7145
11.18, -10.7042
11.19, -10.6938
11.2, -10.6833
11.21, -10.6727
11.22, -10.662
11.23, -10.6512
11.24, -10.6404
11.25, -10.6294
11.26, -10.6183
11.27, -10.6072
11.28, -10.5959
11.29, -10.5846
11.3, -10.5731
11.31, -10.5616
11.32, -10.5499
11.33, -10.5382
11.34, -10.5263
11.35, -10.5144
11.36, -10.5024
11.37, -10.4902
11.38, -10.478
11.39, -10.4657
11.4, -10.4533
11.41, -10.4408
11.42, -10.4282
11.43, -10.4155
11.44, -10.4027
11.45, -10.3898
11.46, -10.3768
11.47, -10.3637
11.48, -10.3505
11.49, -10.3372
11.5, -10.3238
11.51, -10.3104
11.52, -10.2968
11.53, -10.2831
11.54, -10.2694
11.55, -10.2555
11.56, -10.2415
11.57, -10.2275
11.58, -10.2133
11.59, -10.1991
11.6, -10.1847
11.61, -10.1703
11.62, -10.1558
11.63, -10.1411
11.64, -10.1264
11.65, -10.1116
11.66, -10.0967
11.67, -10.0816
11.68, -10.0665
11.69, -10.0513
11.7, -10.036
11.71, -10.0206
11.72, -10.0051
11.73, -9.98951
11.74, -9.97382
11.75, -9.95803
11.76, -9.94214
11.77, -9.92616
11.78, -9.91008
11.79, -9.89391
11.8, -9.87764
11.81, -9.86127
11.82, -9.8448
11.83, -9.82824
11.84, -9.81159
11.85, -9.79483
11.86, -9.77798
11.87, -9.76104
11.88, -9.744
11.89, -9.72686
11.9, -9.70962
11.91, -9.69229
11.92, -9.67486
11.93, -9.65734
11.94, -9.63972
11.95, -9.62201
11.96, -9.60419
11.97, -9.58629
11.98, -9.56828
11.99, -9.55018
12, -9.53199
12.01, -9.51369
12.02, -9.49531
12.03, -9.47682
12.04, -9.45824
12.05, -9.43956
12.06, -9.42079
12.07, -9.40192
12.08, -9.38296
12.09, -9.3639
12.1, -9.34475
12.11, -9.32549
12.12, -9.30615
12.13, -9.28671
12.14, -9.26717
12.15, -9.24753
12.16, -9.2278
12.17, -9.20798
12.18, -9.18806
12.19, -9.16804
12.2, -9.14793
12.21, -9.12773
12.22, -9.10742
12.23, -9.08703
12.24, -9.06654
12.25, -9.04595
12.26, -9.02527
12.27, -9.00449
12.28, -8.98362
12.29, -8.96265
12.3, -8.94159
12.31, -8.92043
12.32, -8.89918
12.33, -8.87783
12.34, -8.85639
12.35, -8.83485
12.36, -8.81322
12.37, -8.7915
12.38, -8.76968
12.39, -8.74777
12.4, -8.72576
12.41, -8.70366
12.42, -8.68146
12.43, -8.65917
12.44, -8.63679
12.45, -8.61431
12.46, -8.59174
12.47, -8.56907
12.48, -8.54631
12.49, -8.52346
12.5, -8.50051
12.51, -8.47747
12.52, -8.45434
12.53, -8.43111
12.54, -8.40779
12.55, -8.38438
12.56, -8.36088
12.57, -8.33728
12.58, -8.31359
12.59, -8.28981
12.6, -8.26593
12.61, -8.24196
12.62, -8.2179
12.63, -8.19375
12.64, -8.1695
12.65, -8.14517
12.66, -8.12074
12.67, -8.09622
12.68, -8.0716
12.69, -8.0469
12.7, -8.0221
12.71, -7.99722
12.72, -7.97224
12.73, -7.94717
12.74, -7.92201
12.75, -7.89676
12.76, -7.87142
12.77, -7.84599
12.78, -7.82047
12.79, -7.79485
12.8, -7.76915
12.81, -7.74336
12.82, -7.71747
12.83, -7.6915
12.84, -7.66544
12.85, -7.63929
12.86, -7.61305
12.87, -7.58672
12.88, -7.5603
12.89, -7.53379
12.9, -7.5072
12.91, -7.48051
12.92, -7.45374
12.93, -7.42688
12.94, -7.39993
12.95, -7.37289
12.96, -7.34577
12.97, -7.31855
12.98, -7.29125
12.99, -7.26387
13, -7.23639
13.01, -7.20883
13.02, -7.18119
13.03, -7.15345
13.04, -7.12563
13.05, -7.09773
13.06, -7.06974
13.07, -7.04166
13.08, -7.0135
13.09, -6.98525
13.1, -6.95692
13.11, -6.9285
13.12, -6.9
13.13, -6.87141
13.14, -6.84274
13.15, -6.81399
13.16, -6.78515
13.17, -6.75623
13.18, -6.72722
13.19, -6.69813
13.2, -6.66896
13.21, -6.63971
13.22, -6.61037
13.23, -6.58095
13.24, -6.55145
13.25, -6.52187
13.26, -6.49221
13.27, -6.46246
13.28, -6.43264
13.29, -6.40273
13.3, -6.37274
13.31, -6.34267
13.32, -6.31253
13.33, -6.2823
13.34, -6.25199
13.35, -6.22161
13.36, -6.19114
13.37, -6.1606
13.38, -6.12998
13.39, -6.09928
13.4, -6.0685
13.41, -6.03765
13.42, -6.00672
